Date,S1,S1_inverted,S3,EW_Nifty
2019-08-16,95172.5281577598,92853.86073352543,95930.84181553214,107853.0806546532
2019-08-19,95160.68729141675,92718.82114101427,95599.54510916809,107900.61364752623
2019-08-20,94686.79936454486,92494.56054704578,94757.92503664776,107599.75556251343
2019-08-21,93397.329558002,91926.40519265394,92582.32732421598,106660.83761836195
2019-08-22,91981.84892576245,90757.47872034433,91032.5903868774,105243.6582059668
2019-08-23,93333.60207188001,91021.76480040362,92817.92483209807,106191.12040843182
2019-08-26,94602.95286659026,92329.15209766978,93630.49850496266,107814.76060069547
2019-08-27,95591.29663128972,92453.63450792817,95001.54330733778,108501.92016865681
2019-08-28,94636.88497602778,92663.13563878249,93372.85274663554,108011.0933458257
2019-08-29,94436.72893701136,92226.82936886384,93681.66031183786,107573.27958023522
2019-08-30,95087.50407135772,92839.44904871663,94527.23141605321,108342.55296245916
2019-09-03,93345.35012678582,90784.12820870585,92224.73214186468,106311.15991883799
2019-09-04,93594.50417001071,91087.24891716731,92949.61733183841,106567.03935863604
2019-09-05,94690.6487466673,90864.97028224943,94140.69389965903,107089.76833367505
2019-09-06,95985.51996891925,91347.47495329815,95387.39914119492,108188.03358295975
2019-09-09,96532.79102119294,91619.81317155146,95877.23701705456,108707.54430479059
2019-09-11,97382.64777050047,91261.4845619246,96718.62950727202,108993.78346484332
2019-09-12,96956.9731691699,90603.70204431997,96390.19393270662,108386.84274222328
2019-09-13,97961.4965268672,91026.82642708125,97244.49377268161,109365.2549907767
2019-09-16,97470.81741760249,90697.35037146488,96780.46188521788,108959.7903623927
2019-09-17,95373.34068582213,89756.61577985097,94160.0769458578,107260.0141825163
2019-09-18,95731.75249993915,90447.94897456642,94647.00350623499,107869.06084265695
2019-09-19,94520.22683772317,89517.96460653162,93203.43290637233,106615.31477563322
2019-09-20,100590.15297859105,93762.21185113648,99018.21289412912,112561.46183440891
2019-09-23,103539.30225323504,94375.12383350189,98386.04237846022,115167.57044868726
2019-09-24,102711.26550000919,94557.0188064526,99015.6343030264,114736.77203368364
2019-09-25,100829.60806094369,94663.88795492241,97739.7367370989,113750.51788908931
2019-09-26,102680.3444257687,95523.24465184787,99705.63977440738,115382.31376603452
2019-09-27,101509.52364709786,95193.57482260962,99556.24682392592,114628.6386286455
2019-09-30,100927.72646966936,95135.12398526348,98709.99229194957,114313.98472257007
2019-10-01,99149.40348985362,94175.65358200906,95126.68244659947,112874.06839057068
2019-10-03,98662.72663651957,94445.84075151333,94033.44866428117,112743.45281550236
2019-10-04,97528.54554787106,93037.93023170298,93221.47311289202,111264.79894132938
2019-10-07,96848.03536178739,92739.20930315774,92456.81070929984,110760.93128640388
2019-10-09,98851.01534941475,93898.16435630375,94657.18278850541,112582.84622043022
2019-10-10,97981.19913769126,93553.70265232158,93864.06086046365,111884.77608065153
2019-10-11,98683.47806697861,94577.75904891269,94958.74310875825,112892.01345676492
2019-10-14,99717.46910466178,94907.25081878224,96004.50096617275,113446.59077777219
2019-10-15,100861.13236044449,95880.2706916401,96652.0650951084,114592.04071829136
2019-10-16,101118.999265351,96597.21000587396,97235.87309144028,115372.79693139826
2019-10-17,102500.3686282233,97594.14590529742,98780.20553409797,116658.11288378743
2019-10-18,103482.0698271717,98611.96844496595,99268.25669090149,117940.71956512048
2019-10-22,103654.4955288446,98432.43485363392,99634.21003175195,117805.03269717273
2019-10-23,103829.05053486224,98369.90881257593,99822.1548991444,117883.00463865275
2019-10-24,102726.72304038994,98612.24131537734,97672.03661995391,117744.26768688005
2019-10-25,103257.31384378379,98734.23136535655,99488.09586620756,117956.45742287055
2019-10-27,103479.9332489531,98900.49167714216,99635.60330887046,118229.01680710382
2019-10-29,105880.11890985325,99755.97089524481,101980.94930836231,119788.1865354063
2019-10-30,106548.02320067145,100032.52451163046,102086.31956971288,120252.61640922593
2019-10-31,107450.43758337715,100350.91097559138,102801.43230566807,120785.0809039932
2019-11-01,108382.89207083095,100001.0080665351,105451.89231064093,120828.04040704243
2019-11-04,109378.85025829553,99768.36053068606,105451.89231064093,121013.81066135899
2019-11-05,108523.58694362521,99672.71607721706,105135.53663370901,120772.1956107165
2019-11-06,109028.07934688962,99490.84320690768,105579.91281203191,120784.29351170053
2019-11-07,109400.11806343994,99836.7371091453,106583.38017898177,121224.83662196824
2019-11-08,108148.92789770135,98624.24425880314,106263.63003844483,119800.08718354316
2019-11-11,108082.80168682293,98492.01755207083,106516.84873424452,119693.99738374625
2019-11-13,106584.45698057415,97986.56473440323,105880.68197001054,118802.94873441584
2019-11-14,105926.51521325794,98355.6041416801,105866.47723672382,119017.03814774605
2019-11-15,106353.47517928734,98292.04689919972,106105.78274045791,119034.15855418857
2019-11-18,106997.7937803586,98304.51835162601,106398.83683444587,119078.30570964221
2019-11-19,107305.52584842301,98307.21553506888,105927.18224599128,119123.56918757377
2019-11-20,107805.51660347798,99011.94343488796,106175.78156315371,119839.96264721091
2019-11-21,106752.9505801905,98750.3485115818,104846.73090423395,119344.5957865213
2019-11-22,107050.78869093633,98366.20896579584,105023.26675019157,118928.11948915984
2019-11-25,108522.35014068529,99940.45320797538,105591.8088617847,120783.53312296275
2019-11-26,107357.83447561755,99452.44158958463,104575.41004814037,120050.99697897605
2019-11-27,107711.08062746323,100211.67005491698,105389.03022663137,120716.80501244222
2019-11-28,108909.00417385671,100440.36695299644,105847.97838437052,121345.01339670492
2019-11-29,108103.36465122587,99707.49656024699,105008.33968430164,120491.91918072206
2019-12-02,107604.64936849962,99118.97014125326,104281.9855997383,119851.30946438314
2019-12-03,106402.02631121152,98703.97077448215,103866.91059091769,119309.17668221223
2019-12-04,107019.14787742145,99398.31750799881,104769.54901137373,120075.1362804392
2019-12-05,106510.01875334367,98715.28972210617,103981.12485545882,119456.81623065217
2019-12-06,105539.7776030135,97869.04569409983,102305.4518792526,118560.96829380786
2019-12-09,105398.7092034096,97937.31237286737,102230.29096550943,118480.27750569652
2019-12-10,103954.69565865377,97376.58888362056,100712.98290554098,117599.83883779752
2019-12-11,104295.2537149139,97724.04378788653,100960.60962308779,118124.94109358502
2019-12-12,104775.45232905443,98722.69253212877,101731.72284622201,119015.03514710812
2019-12-13,106151.63837037249,99365.81308388832,102952.19416716848,119914.51936256328
2019-12-16,105408.65765889916,98940.2051388267,101955.56952344753,119475.33823815515
2019-12-17,106373.89449072702,99626.23882237401,102674.65894495767,120357.82606604719
2019-12-18,106675.9031666432,99898.86363379161,102872.86734220086,120635.54895634505
2019-12-19,106998.05348489572,100327.31704341272,103007.78937436288,121110.76032583596
2019-12-20,107274.0195363065,101025.06516052941,103330.16863511402,121930.66679520304
2019-12-23,106970.67464618011,100943.15318260266,102837.24348801437,121713.82468607386
2019-12-24,107409.19387248004,100635.93219370476,103249.26136323492,121436.78698846501
2019-12-26,106865.64250171941,100342.33827134299,102805.29204515826,121077.26771233689
2019-12-27,107804.18044169941,101237.1575935336,103613.7456895697,122152.83004958439
2019-12-30,108193.19522173783,101459.57599860296,104022.80532067713,122340.4899205
2019-12-31,108355.08202127002,100709.23768522074,103761.6258805301,121624.25077613606
2020-01-01,109073.79404475196,100391.82509366145,104291.57292558963,121606.78719824973
2020-01-02,110142.05132263048,101166.14313323911,105747.34409673075,122565.17525937445
2020-01-03,109821.30617287708,100557.80716898735,105488.2488717492,121927.45276814434
2020-01-06,108500.44242829148,98649.79574441959,103524.74013070064,119824.61174715114
2020-01-07,108821.54580142625,99023.69256631863,103413.22639196203,120340.87725650895
2020-01-08,107946.88814908953,98969.22856481023,101901.85580349073,120121.25017777999
2020-01-09,108952.279576823,100617.42194321107,102805.30364311134,121888.87384420027
2020-01-10,109631.93175380735,100870.93957070066,103790.55854778195,122302.92858733507
2020-01-13,110762.65270438891,101613.01943049417,104383.14174535946,123270.90074860516
2020-01-14,111503.36616009419,102151.24509498684,105085.38787342799,124017.4702364233
2020-01-15,111530.28130299057,102291.25182930643,104746.61506705836,124241.85770464245
2020-01-16,111275.38012606141,102440.3327069058,104620.55732037452,124519.60879657877
2020-01-17,111255.1039785498,102682.52515755131,104955.35460527433,124857.84450327088
2020-01-20,110781.32710782041,101918.72011465156,104472.50880120917,123979.13095008428
2020-01-21,109732.62201853647,101493.12340237445,103797.12377894469,123337.7205326222
2020-01-22,108853.86832097787,101223.73080112744,101929.5677207891,123053.59186191643
2020-01-23,110403.0417851251,101812.27964865637,102930.94497597628,123942.41555718082
2020-01-24,110849.71277506211,102309.70069279363,103505.5478581812,124584.83121301922
2020-01-27,109958.86938554292,101702.04634856395,102036.1963723546,123865.54688732298
2020-01-28,108962.07395809924,101183.87408454281,100888.93323683627,123320.23476962351
2020-01-29,110236.30105974442,101775.62695702814,102369.82556991308,124369.78093843216
2020-01-30,109419.14285070496,100743.48626677063,101454.06895063006,123246.82963824028
2020-01-31,107998.29894369992,99979.95723436917,99275.60085281107,122344.89519044054
2020-02-03,104703.64139058869,99266.86809453317,96194.42849649058,121118.90265412217
2020-02-04,107636.2944579766,100959.70665263881,98264.28021101802,123457.53608607623
2020-02-05,107096.83050531555,102123.80740593598,98043.41892298748,124386.31663528757
2020-02-06,107918.91654316359,102685.10653442817,99027.59997937616,124999.04851603729
2020-02-07,108319.842855571,103055.78000820188,99513.1751409993,125640.75778972976
2020-02-10,106351.993039798,102162.73440329531,97707.91151451152,124941.25768834443
2020-02-11,107418.44417440884,102590.4211870999,98630.08585024721,125469.93133881952
2020-02-12,107635.10621405832,103214.0272115391,98848.27419876604,126407.62613936112
2020-02-13,106557.96694683579,103607.31458428674,97754.02961726226,126700.47519840508
2020-02-14,104792.70336893565,103416.53001774682,96132.6168148007,126433.81922327814
2020-02-17,103308.95093655119,102844.90606271056,94771.47716791491,125672.11019423799
2020-02-18,103258.54929592465,102417.44591713861,94766.22633262687,125237.90010056605
2020-02-19,104649.46131301174,103576.13634903789,96022.54230179983,126909.54713237408
2020-02-20,104683.90158077018,103411.12469711044,96242.48279676074,126648.78375690493
2020-02-24,102416.57711578501,101101.85678427528,94148.87444730473,124134.2239435828
2020-02-25,101619.35729828374,100698.62965222572,93651.7268995046,123605.41526058377
2020-02-26,100128.4451304168,99601.63257561522,92405.46827206583,122231.09879525789
2020-02-27,99100.67747779374,99356.1647525526,91455.87592019961,121711.21277853816
2020-02-28,96094.62596847904,95170.52915668147,88480.55063493138,117040.94315907834
2020-03-02,95094.46187002539,94712.62697569981,87522.93301752581,116421.40903056886
2020-03-03,98064.48039666415,96479.66987286793,90743.43299938084,118747.86804651112
2020-03-04,98001.26414786487,95744.01784924848,90690.63356725941,118171.86442594994
2020-03-05,97866.2938631358,96333.32714280716,90803.3678788048,118553.60868316323
2020-03-06,95559.31875981676,94211.7973002502,88422.05833037985,116104.54611933214
2020-03-09,91221.76228232472,89928.44015778738,84197.2900115074,110933.07468982687
2020-03-11,90596.93733241191,89200.48304276334,83546.86783656655,110403.27033116821
2020-03-12,82334.53728068164,82040.46608264775,75993.9172811191,101154.35232929168
2020-03-13,85840.67464240725,83070.29190123704,79426.18735482887,103388.29979850962
2020-03-16,79795.03311925802,77508.96730571614,73423.01635850023,96621.59649038386
2020-03-17,78638.78914342423,75616.6950838028,72607.4232939397,94587.87846828243
2020-03-18,74355.26634194236,70677.61286368586,69331.15637559873,88843.83495070224
2020-03-19,71557.91711381245,68193.0225995935,66958.01208470305,85683.53215114502
2020-03-20,75284.92083068128,73997.8855277719,70537.73115272813,91070.27533339718
2020-03-23,65215.69986055423,64166.83520393508,61453.42319159184,79001.99838099415
2020-03-24,66697.31831044055,66292.35079330312,62680.15851054747,81575.11748692943
2020-03-25,70131.83263952189,70196.3643972939,65946.261016768,85986.44021223308
2020-03-26,73298.37979306052,73205.89065579142,68843.18228159632,89484.93490508661
2020-03-27,72893.77188409481,72007.9550425382,68769.87245603421,88477.29783085984
2020-03-30,70557.44772609496,71031.48903314443,66602.92418675106,86141.76947430462
2020-03-31,73078.78356859699,74084.62665451856,68993.85669629027,89499.9682359515
2020-04-01,70738.36543384884,71376.37780719985,66821.73528186102,86307.13713787963
2020-04-03,69597.0978202226,70557.06051885636,65518.42423451802,84959.37063398307
2020-04-07,75586.18787463376,77964.94104481868,71265.90202265554,92237.98868230513
2020-04-08,75964.77651232971,78257.18137254038,71502.1396084756,92436.23709099274
2020-04-09,79450.2626276383,78382.42224437169,74743.45554155389,95507.28497145542
2020-04-13,78750.14789882199,78829.30438639653,74132.71589870725,94586.10798282124
2020-04-15,78835.87024539639,81128.97907525142,74242.47889688725,95070.0777829188
2020-04-16,79606.94446744371,81253.98376757404,74913.01858728939,95776.8436796031
2020-04-17,81884.79408662269,80526.68000347377,77720.58998157099,97623.79721019782
2020-04-20,81049.60951091346,78797.23401889818,76737.30725401883,96968.11229372692
2020-04-21,77647.36231266505,79912.53217866049,72650.39357455795,94060.09119302903
2020-04-22,79022.69958430559,81028.9464851867,73689.22506577145,95917.76798899726
2020-04-23,79888.83078449199,80064.80074971696,74735.9079855194,96763.76922337049
2020-04-24,78137.89648977181,79988.18281925643,72473.44768578061,94948.9387428079
2020-04-27,79793.84529923469,80902.33219063196,74027.31622213985,96963.27105830604
2020-04-28,80720.37356273847,79677.36813928118,75750.22899497798,97384.1034019903
2020-04-29,81874.95519335568,79195.35508099993,77111.18769297004,98213.15169384207
2020-04-30,84876.01044171177,79883.1612680627,79809.16427502694,100981.06266133304
2020-05-04,79811.50768132554,79859.06581681121,73488.57679563163,96040.459018037
2020-05-05,79159.88447786131,78514.24953669508,72687.02243522351,95103.31864758625
2020-05-06,79927.13712109803,78567.32988654236,73130.11715809956,95676.52649103194
2020-05-07,79420.95952453755,77728.04796350177,72928.25903512361,94941.73825487988
2020-05-08,79295.70011414909,79932.86361106776,72402.71424086885,95751.36883053849
2020-05-11,79813.65587045898,78954.77685645735,72394.08814082349,95859.15922586135
2020-05-12,80074.68859347604,78564.17458434467,72980.70044692258,95832.56689823116
2020-05-13,81760.3322845413,77350.81755742276,74628.61163618234,96969.24917890778
2020-05-14,80197.77177114364,76760.65191828586,73006.43449864979,95315.68273484454
2020-05-15,79934.58440376165,77237.25623300769,72959.39676448336,95214.5630521792
2020-05-18,76355.23721566773,76791.52117838965,68875.46553172435,91987.4853046519
2020-05-19,77285.77303343493,77951.57311603072,69471.45209402687,92975.4509339041
2020-05-20,78744.06550515277,79781.72694216146,70837.08239102204,94727.3097875312
2020-05-21,79312.55627129781,79663.12732917028,71063.18569503655,95259.24579075881
2020-05-22,78728.71623849653,80410.05760838767,69906.25933291475,95023.39478100806
2020-05-26,79567.15715091793,79298.94848315127,70759.61145752533,95481.18949836449
2020-05-27,81716.19815274754,79445.24608402196,73500.81177386809,97388.59279321117
2020-05-28,83119.76330965702,80129.74485834045,74522.10824451067,98693.04186896875
2020-05-29,84422.51995184245,81628.85983680027,75486.988374541,100228.88207207841
2020-06-01,86613.62283843494,81657.02689117088,79093.05223291725,102133.87058302261
2020-06-02,87830.769715673,81741.79282116407,80269.13775740341,103240.63258264022
2020-06-03,88684.34838452998,82338.9754664432,83237.36102785473,104313.19165506687
2020-06-04,88292.01197861106,83729.07407554967,82467.42509936471,104264.72502169668
2020-06-05,89827.32286904819,83594.68312365649,82716.37428095403,105355.07105804452
2020-06-08,90609.73349467777,82725.09915793675,83737.4514215326,105742.17978553295
2020-06-09,89602.273971834,82809.37451417741,82879.61744145697,104752.25977016983
2020-06-10,89660.55181445887,82520.95640219457,84435.41660294197,104651.31344325893
2020-06-11,88088.55064500881,81282.44633309811,82868.2327137156,102927.25440036564
2020-06-12,88785.71302257838,82020.19748583136,83841.14187586933,103507.25941660632
2020-06-15,87057.87928632276,81826.3170714448,82222.11712029339,102123.28939930035
2020-06-16,87331.67072748758,81653.5732035289,82248.61501975145,102382.58249202312
2020-06-17,87225.14877385972,81841.65573407518,81416.9661261249,102315.52863136902
2020-06-18,88883.98985021036,82171.29625223338,83331.391839061,103777.22488819386
2020-06-19,90198.98418451064,82792.5610183236,83879.37758816875,105414.72127779313
2020-06-22,91596.34803005183,83349.43784789619,84881.74542489038,106766.77845026432
2020-06-23,94117.1891861304,84163.42401615172,85016.52363790222,109323.32897723593
2020-06-24,92233.6490607766,83134.53843419539,85016.52363790222,107642.92334632584
2020-06-25,92301.66988426475,82946.69249459704,84761.47406698852,107855.11641985064
2020-06-26,92967.39655738062,83309.20483460116,87155.21264472303,108394.67561284688
2020-06-29,91520.6280799498,83230.40429161291,86893.74700678885,107350.7083068449
2020-06-30,91374.82031491025,83304.02422591993,86136.32803881438,107163.63042804445
2020-07-01,92175.61901384866,82791.53937360285,85544.62129982098,107488.57784487214
2020-07-02,92864.04812058443,84408.64171211833,86395.58968373257,108617.54596585136
2020-07-03,93277.24981703596,85577.8346102058,87284.5575171542,109554.23132385631
2020-07-06,94916.69578256193,86437.02988612566,87752.53509466728,111218.63840435917
2020-07-07,95362.45221877529,86353.18886891534,85462.59578233249,111783.82293777545
2020-07-08,94793.52542077475,85831.94966275657,84754.90876190782,110797.25917516444
2020-07-09,95574.52855807715,86147.505734266,83911.6621390557,111472.24519670129
2020-07-10,94386.64652716587,86366.89736842123,83098.0561248856,111195.08309768944
2020-07-13,94395.29114243739,87061.30058138433,82479.90926155337,111651.2033329527
2020-07-14,92377.07926539767,85922.13930405072,80886.85169881154,110107.37444582743
2020-07-15,92165.23385078555,86638.33739243617,80652.96073875803,110540.05556473265
2020-07-16,92981.5165969013,87626.07460617792,80518.64430568699,111869.23592549149
2020-07-17,94721.61041199406,88858.66810097123,82161.16148053604,113441.61046052646
2020-07-20,96050.336987498,89382.12981685197,83704.47649921746,114658.0905956504
2020-07-21,96739.94358359139,89977.71327603795,84808.62924981445,115216.12052089111
2020-07-22,96893.46806271099,89255.94897632155,85918.06558899983,114592.73718529362
2020-07-23,97936.1522078087,89882.30185038269,85706.30393713254,115527.97342252587
2020-07-24,96849.29430652098,89465.87971077676,84568.5856686045,115028.21129932647
2020-07-27,95401.38139424764,89406.11415849015,83519.18823884724,114615.85112082244
2020-07-28,97270.9874814729,91121.61354174983,84879.43416952126,116655.9030478571
2020-07-29,98042.7043581237,91337.56404369061,85037.39434160676,116809.02909983089
2020-07-30,95933.21706432912,90930.8502354681,83389.81342415515,116222.73739390179
2020-07-31,96466.00742625669,91220.74066511953,84064.46450477438,116480.55009343039
2020-08-03,95040.23016084486,90089.99691975258,83177.21916232827,115005.97708397868
2020-08-04,95251.41562064641,91057.40656854959,83421.23847428572,116383.37005118674
2020-08-05,95357.46506220973,91766.73649955064,83393.97446035358,116738.33572527033
2020-08-06,95911.89150825755,92767.88658156623,84256.4990949829,118123.84249334357
2020-08-07,96453.98866802144,93432.111233016,85326.84127296007,119052.18157194534
2020-08-10,97617.24493307067,94082.04882796726,86409.84660782584,119875.10623370559
2020-08-11,98730.70425923297,93935.47018241852,87453.23343023444,119649.84760626129
2020-08-12,98798.64127432846,93883.48144261788,86831.51860598565,119529.74170766748
2020-08-13,99617.67406373534,94370.15829326038,88562.26468325696,120127.26506762335
2020-08-14,98453.35853431978,93469.1812022416,90017.61756696856,118988.64726682293
2020-08-17,99785.52934947205,94622.23785221447,90531.88902516561,120213.14413041582
2020-08-18,101073.63545042068,95817.01973777973,91903.59470318058,121807.62474211228
2020-08-19,101011.40165352274,96120.42734909139,91903.59470318058,122479.8712686533
2020-08-20,101626.50775241973,95753.48989469511,91627.88391907104,121935.90149272529
2020-08-21,103226.22387333939,96131.84547504413,92510.82218093818,122497.17086501326
2020-08-24,103305.02524318415,96578.13485101916,92510.82218093818,123278.58163600565
2020-08-25,103065.13130972267,97223.43204805833,92510.82218093818,124888.49503638166
2020-08-26,104169.04437066955,97641.65768576539,92510.82218093818,124903.96960398415
2020-08-27,103141.62388180786,97924.18474436039,92510.82218093818,124973.78270481928
2020-08-28,102040.87138407718,98696.44102263507,92510.82218093818,125496.7387580297
2020-08-31,98591.8153559947,95853.10819812624,92510.82218093818,122189.97494406297
2020-09-01,97637.55306670025,96958.39706173756,92233.28971439536,123620.723846653
2020-09-02,98060.50356860182,97655.80966799191,93925.52243411136,124604.34676377334
2020-09-03,99070.38573169205,98093.27208508433,93925.52243411136,125261.39316785312
2020-09-04,97394.92943890466,96280.83500182405,93643.74586680903,123126.02667214622
2020-09-07,97721.7061782025,96149.54386174904,93288.32566840651,123141.49439418138
2020-09-08,96155.74210679685,95277.57759565637,91874.33958631998,122247.60827855836
2020-09-09,95409.13263408565,95071.32942556417,89753.33437720395,122231.21581590718
2020-09-10,95106.93766581983,96100.56104788426,89541.24104806087,123887.59869234718
2020-09-11,94170.74462382711,96492.49980766456,88445.37911099798,124377.94216419477
2020-09-14,92543.69519571438,96510.64782663208,88339.33693709537,124469.38760789143
2020-09-15,92858.14191324462,97192.62242294467,87475.18315849741,125289.2211824537
2020-09-16,92618.61277331923,97973.39541080028,86939.90632602143,126419.37825426388
2020-09-17,92491.90317109178,97358.88494752877,87157.0568761313,125735.51505296347
2020-09-18,93432.11768105315,97821.5455782356,87611.54005872193,126309.69380074217
2020-09-21,89842.05093794684,94865.97042262531,85042.29489653825,122594.10778258897
2020-09-22,88747.55447351598,94204.09096261261,83321.35002915878,121935.92823970094
2020-09-23,86920.02458113922,93663.50542789766,82730.22266456953,121409.9555784624
2020-09-24,84756.62915463807,90850.74664606321,80286.76704874917,118135.60432413597
2020-09-25,87315.61852809388,93285.59940174226,81963.50692834852,121253.63371327434
2020-09-28,88500.77372825798,95682.87887540311,84059.80476145407,123823.03680969116
2020-09-29,86796.13761598547,95422.0881813089,81947.54807128734,123429.28755663785
2020-09-30,86537.51863980532,95441.5890054795,80564.19888791926,123724.3010729731
2020-10-01,88237.10945184343,96914.2009738244,82451.9271087337,125437.31688347901
2020-10-05,88109.96653879753,97693.869608782,82041.08267234356,126722.14646819262
2020-10-06,87976.64005200859,98448.21308246996,81990.0658390829,127491.76606829026
2020-10-07,87640.00989024984,98591.46797043858,81128.37668560007,127848.62551534611
2020-10-08,87411.58648901105,99343.78565596594,80552.06594969657,128688.68838665122
2020-10-09,87710.48319826223,99371.41642293808,81274.44067645019,128520.4443982019
2020-10-12,87622.37128607128,99481.83485560346,81205.94867686233,128843.89927290865
2020-10-13,87215.72342126833,99210.90618929206,80944.89411384614,128591.4827856278
2020-10-14,86164.9799777117,99577.34877331676,79708.92768672018,128592.208709991
2020-10-15,84722.2621627128,97543.76862652219,78556.81667941906,125968.64813699022
2020-10-16,85724.71027895511,98556.8617649362,79587.5791529889,126866.00943783666
2020-10-19,87199.87658020185,98976.64074919555,80897.49361037114,127712.04808987082
2020-10-20,86914.53378154828,99250.59766925771,80382.9898816234,128148.94467144737
2020-10-21,87980.45946313965,99123.05605212825,81927.59556981373,127716.70931319133
2020-10-22,89216.88518013521,98762.45935058536,82930.0514785369,127557.7797600505
2020-10-23,89955.1981595936,99089.15677681944,83833.71209754629,127958.8717994785
2020-10-26,89720.01796902178,97343.4232773895,83395.80069905182,126385.18511330859
2020-10-27,91063.75422901109,98897.94244836124,83414.3643797671,128714.3591277222
2020-10-28,90628.52347050614,97750.25636789143,83333.66498883918,127490.06423054858
2020-10-29,89114.37641892162,97587.55754063795,82019.73145432056,127370.37009097518
2020-10-30,89364.96672991013,97522.10234131714,83411.69469075264,127472.7401391096
2020-11-02,90192.74481857031,97986.15254703921,84354.5159573692,127596.9316174374
2020-11-03,91000.375835946,99138.72860759981,85565.84600160069,128575.37113929067
2020-11-04,91165.86819398068,100157.87416877449,85417.69680529814,129864.60855910937
2020-11-05,93330.61400534397,102294.73627828834,87650.35067245243,132344.75322910407
2020-11-06,93335.75329411081,102798.44095439946,87905.80582195932,132774.06560186794
2020-11-09,94794.56644785011,104065.26095557828,88311.20104085503,134508.18278155703
2020-11-10,95891.36743682265,104608.85520304981,91012.86133720176,134737.89902293094
2020-11-11,97625.0501096449,106516.93243404236,91012.86133720176,136858.0485642632
2020-11-12,97683.42968467785,106225.19865429115,91012.86133720176,136777.19012919278
2020-11-13,98118.04293341313,107274.4918477091,91012.86133720176,137986.78872941202
2020-11-14,99002.88870231708,107595.5398652446,91012.86133720176,138609.95038072972
2020-11-17,98517.07631832572,108678.92407822482,91012.86133720176,139795.27385623142
2020-11-18,97543.02344750646,110088.92003839523,91012.86133720176,140502.20624590848
2020-11-19,97647.41880650668,108734.12322351536,91012.86133720176,139006.47773101562
2020-11-20,98219.88573223737,110204.26982000162,91012.86133720176,140822.99151817284
2020-11-23,99377.32847640652,111557.24393186833,91012.86133720176,142899.1075620583
2020-11-24,99853.55178871274,112741.45996192364,91012.86133720176,143818.52059232612
2020-11-25,99737.82483624361,111054.02553643251,91012.86133720176,141574.53742650998
2020-11-26,100005.081504421,112310.15135722871,91012.86133720176,142903.20766522273
2020-11-27,99653.29071108226,112466.43970741876,91012.86133720176,143031.82257840855
2020-12-01,101098.56946054182,113550.16340597929,91012.86133720176,144642.23317323276
2020-12-02,102376.99910958514,114437.57864567217,91012.86133720176,146048.51198953908
2020-12-03,103516.13310197543,115300.81674501761,91012.86133720176,146866.0662731091
2020-12-04,104359.76076248228,116600.81100314965,91012.86133720176,148189.18888062888
2020-12-07,105843.49572364456,117388.98939851331,91012.86133720176,149293.2947067195
2020-12-08,105466.39753159443,117086.7363343691,91012.86133720176,149032.62850423876
2020-12-09,105891.94140356951,117392.98664230964,91012.86133720176,149667.59930186375
2020-12-10,106602.12390101851,117225.99087160737,91012.86133720176,149634.8213639317
2020-12-11,106257.47011872871,117696.66404898667,91012.86133720176,149934.5004010666
2020-12-14,106738.66600860313,118428.74209564307,91012.86133720176,150752.92155726414
2020-12-15,106329.0244022716,118838.18028022982,91012.86133720176,151295.71040059312
2020-12-16,106743.58280323143,119614.51415932002,91012.86133720176,152277.21066769861
2020-12-17,106363.93802230769,119338.82826924493,91012.86133720176,152074.66612702765
2020-12-18,106042.6635042211,119433.994519524,91012.86133720176,152325.04009284556
2020-12-21,101851.6487490403,114962.56315096951,90739.82275319015,147209.0311520165
2020-12-22,102698.95011485419,116845.99129109243,92014.94159550883,150068.87013284268
2020-12-23,103241.79285720059,118293.15919065825,92484.30211310141,151879.26585391097
2020-12-24,104587.22473401431,119117.88017816469,93262.40430820285,152933.4600813379
2020-12-28,105176.75217890026,120383.19927339986,94546.90982015827,154535.73109650752
2020-12-29,104616.76796398063,120467.89800976752,94238.13858235738,154493.4050967535
2020-12-30,104743.66834853767,121121.93082797299,94287.89135128309,155194.35759674595
2020-12-31,104331.68299738548,121094.94321085127,94287.89135128309,155061.96509126422
2021-01-01,104364.07400835518,121678.00462319893,94287.89135128309,155822.28518499227
2021-01-04,105492.84796043247,123145.41064897567,94287.89135128309,157392.32199282697
2021-01-05,104738.48399107635,123533.14748174473,94287.89135128309,157912.37346496273
2021-01-06,103284.43943070233,123945.8471435673,94287.89135128309,157790.55816834254
2021-01-07,103790.08785107719,124750.9358334907,94287.89135128309,158648.71849729904
2021-01-08,105116.67077923357,126903.23297845012,94287.89135128309,161283.09196349536
2021-01-11,104753.71425005962,127611.72763422142,94287.89135128309,162387.7186326932
2021-01-12,106676.88174885453,127744.87589768213,94287.89135128309,162347.77564512842
2021-01-13,106024.21782089313,128280.05994699,94287.89135128309,162643.28711910994
2021-01-14,107268.67899407719,128156.98407661548,94287.89135128309,162300.39354763407
2021-01-15,105809.54035260183,126604.25148104942,94287.89135128309,160249.86766463597
2021-01-18,107057.83842192806,124247.77974468339,94287.89135128309,157667.95286612833
2021-01-19,107832.56067046299,126473.42531524028,94287.89135128309,160575.9980051783
2021-01-20,108719.21220614492,127591.5301976337,94287.89135128309,162320.08741079448
2021-01-21,110482.6511642792,126194.75248614748,94287.89135128309,161111.89416222356
2021-01-22,108822.45676784129,124606.01615868577,94287.89135128309,159115.1057847557
